Text#Image#Folio

urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.8#urn:cite2:hmt:vaimg.2017a:VA170VN_0672@0.4495,0.3549,0.05472,0.04163#urn:cite2:hmt:msA.2017a:170v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.9#urn:cite2:hmt:vaimg.2017a:VA170VN_0672@0.4418,0.4289,0.05803,0.04163#urn:cite2:hmt:msA.2017a:170v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.10#urn:cite2:hmt:vaimg.2017a:VA170VN_0672@0.4416,0.4858,0.05103,0.03001#urn:cite2:hmt:msA.2017a:170v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.11#urn:cite2:hmt:vaimg.2017a:VA170VN_0672@0.4399,0.5158,0.06227,0.02130#urn:cite2:hmt:msA.2017a:170v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.12#urn:cite2:hmt:vaimg.2017a:VA170VN_0672@0.4366,0.5331,0.06577,0.01909#urn:cite2:hmt:msA.2017a:170v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.13#urn:cite2:hmt:vaimg.2017a:VA171RN_0342@0.6098,0.3072,0.03556,0.03762#urn:cite2:hmt:msA.2017a:171r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.14#urn:cite2:hmt:vaimg.2017a:VA171RN_0342@0.5987,0.3483,0.03832,0.02849#urn:cite2:hmt:msA.2017a:171r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.15#urn:cite2:hmt:vaimg.2017a:VA171RN_0342@0.6070,0.4073,0.03408,0.03582#urn:cite2:hmt:msA.2017a:171r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A1#urn:cite2:hmt:vaimg.2017a:VA175RN_0346@0.584,0.3193,0.103,0.0255#urn:cite2:hmt:msA.2017a:175r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A2#urn:cite2:hmt:vaimg.2017a:VA175RN_0346@0.599,0.3441,0.09,0.0255#urn:cite2:hmt:msA.2017a:175r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A3#urn:cite2:hmt:vaimg.2017a:VA175RN_0346@0.595,0.3922,0.113,0.0346#urn:cite2:hmt:msA.2017a:175r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A4#urn:cite2:hmt:vaimg.2017a:VA175RN_0346@0.58,0.5462,0.096,0.0406#urn:cite2:hmt:msA.2017a:175r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A5#urn:cite2:hmt:vaimg.2017a:VA175RN_0346@0.571,0.7235,0.102,0.0263#urn:cite2:hmt:msA.2017a:175r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A6#urn:cite2:hmt:vaimg.2017a:VA175VN_0677@0.426,0.3839,0.079,0.0601#urn:cite2:hmt:msA.2017a:175v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A7#urn:cite2:hmt:vaimg.2017a:VA175VN_0677@0.434,0.4786,0.072,0.0518#urn:cite2:hmt:msA.2017a:175v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A8#urn:cite2:hmt:vaimg.2017a:VA175VN_0677@0.444,0.6476,0.056,0.0376#urn:cite2:hmt:msA.2017a:175v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A9#urn:cite2:hmt:vaimg.2017a:VA176RN_0347@0.567,0.2231,0.094,0.0466#urn:cite2:hmt:msA.2017a:176r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A10#urn:cite2:hmt:vaimg.2017a:VA176RN_0347@0.565,0.426,0.06,0.0308#urn:cite2:hmt:msA.2017a:176r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A11#urn:cite2:hmt:vaimg.2017a:VA176RN_0347@0.557,0.4808,0.068,0.0376#urn:cite2:hmt:msA.2017a:176r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A12#urn:cite2:hmt:vaimg.2017a:VA176VN_0678@0.385,0.3546,0.119,0.0413#urn:cite2:hmt:msA.2017a:176v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A13#urn:cite2:hmt:vaimg.2017a:VA176VN_0678@0.395,0.4636,0.119,0.0496#urn:cite2:hmt:msA.2017a:176v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A14#urn:cite2:hmt:vaimg.2017a:VA176VN_0678@0.413,0.5252,0.095,0.0631#urn:cite2:hmt:msA.2017a:176v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A15#urn:cite2:hmt:vaimg.2017a:VA177VN_0679@0.424,0.3351,0.076,0.0391#urn:cite2:hmt:msA.2017a:177r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A16#urn:cite2:hmt:vaimg.2017a:VA177VN_0679@0.438,0.5237,0.069,0.0353#urn:cite2:hmt:msA.2017a:177r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A17#urn:cite2:hmt:vaimg.2017a:VA177VN_0679@0.438,0.58,0.061,0.0541#urn:cite2:hmt:msA.2017a:177r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A18#urn:cite2:hmt:vaimg.2017a:VA178RN_0349@0.583,0.2096,0.064,0.0376#urn:cite2:hmt:msA.2017a:178r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A19#urn:cite2:hmt:vaimg.2017a:VA178RN_0349@0.584,0.4275,0.054,0.018#urn:cite2:hmt:msA.2017a:178r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A20#urn:cite2:hmt:vaimg.2017a:VA178RN_0349@0.59,0.5868,0.035,0.0263#urn:cite2:hmt:msA.2017a:178r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A21#urn:cite2:hmt:vaimg.2017a:VA178VN_0680@0.427,0.2569,0.078,0.0518#urn:cite2:hmt:msA.2017a:178v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A22#urn:cite2:hmt:vaimg.2017a:VA179RN_0350@0.593,0.1961,0.073,0.0488#urn:cite2:hmt:msA.2017a:179r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A23#urn:cite2:hmt:vaimg.2017a:VA179RN_0350@0.578,0.3441,0.048,0.0165#urn:cite2:hmt:msA.2017a:179r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A24#urn:cite2:hmt:vaimg.2017a:VA179RN_0350@0.576,0.3734,0.077,0.027#urn:cite2:hmt:msA.2017a:179r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A25#urn:cite2:hmt:vaimg.2017a:VA179RN_0350@0.609,0.5958,0.09,0.0346#urn:cite2:hmt:msA.2017a:179r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A26#urn:cite2:hmt:vaimg.2017a:VA179VN_0681@0.44,0.3666,0.064,0.0571#urn:cite2:hmt:msA.2017a:179v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A27#urn:cite2:hmt:vaimg.2017a:VA179VN_0681@0.427,0.6168,0.055,0.0323#urn:cite2:hmt:msA.2017a:179v
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A28#urn:cite2:hmt:vaimg.2017a:VA180RN_0351@0.5558,0.3390,0.06098,0.02047#urn:cite2:hmt:msA.2017a:180r
urn:cts:greekLit:tlg5026.msAim.hmt2017a:13.A29#urn:cite2:hmt:vaimg.2017a:VA180RN_0351@0.5724,0.5647,0.03869,0.04053#urn:cite2:hmt:msA.2017a:180r
